Id,ABOTT_INDIA,ACC,AJANTA_PHARMA,AMBUJA_CEMENT,APPOLO_HOSPITAL_ENTERPRISE,ASHOK_LEYLAND,ASIAN_PAINTS,AUROBINDO_PHARMA,AVENUES_APARTMENT,AXIS_BANK,NCL,NESTLE_INDIA,NIIT,NTPC,RBL_BANK,RCOM,ROYAL_ORCHID_HOTELS,BAJAJ_AUTO,BOSCH,AIRTEL
90,-0.0053665602,0.0024545098,0.03064528,0.0180656532,-0.0000497,0.0147835269,0.0100663567,-0.0010898193,0.0454722873,0.0129740519,0.0027611597,0.0020134529,0.0507584597,-0.0002938584,0.007476433,0.0263736264,0.013030303,0.0177076799,-0.0012913925,0.0255381248
91,-0.0096457109,-0.0120279359,0.0124781167,-0.0067833698,-0.0148706159,0.0007044734,0.0002709171,-0.0114911572,-0.028404566,-0.0333783523,-0.0244668911,-0.0061941207,-0.0392376682,-0.0020527859,-0.0029170268,-0.0461215933,-0.0404187264,-0.0184022097,-0.0005024371,-0.0098735701
92,-0.0010379733,-0.0051146782,-0.0250925993,-0.0030541012,-0.0068982269,-0.0382791328,0.0031707207,-0.0101306318,-0.0145008783,-0.013419625,-0.0002244165,-0.0008086597,-0.0192413414,0.0017626322,0.0015148236,-0.0535714286,-0.0163043478,-0.0040475189,-0.0145717676,-0.0080028667
93,-0.0012018679,-0.0010604113,-0.0015952433,-0.0060711188,-0.0134668839,0.0119986287,-0.0024400163,-0.0147097452,-0.008081557,0.0085429065,-0.0055791118,0.0014602636,0.0253664036,0.0246839253,-0.0089008043,0.0885529158,0.0005724098,-0.0069426319,-0.0195950979,0.0461077096
94,0.0004864885,-0.0023722511,-0.006984447,-0.0019476304,-0.0138475353,0.0013731548,0.0036734694,-0.0015735641,0.0040571726,0.0012493993,0.0358298659,0.0230481186,-0.0056053812,-0.0056869201,0.0061501942,0.0043383948,-0.0096371882,0.0069205971,0.0212042825,-0.0016217565
95,-0.0123385159,-0.0037367059,-0.0112839497,-0.018895966,-0.0115388209,-0.0105298913,-0.0203918433,-0.0013095862,-0.018270847,-0.0061132868,-0.0375973304,-0.0037500406,-0.0500532481,0.0102812217,-0.0109913563,-0.0170575693,-0.015625,-0.0200535677,-0.0217082912,-0.0416068867
96,-0.0113824782,-0.0235756385,0.0187851315,-0.0270605247,-0.0240722166,-0.0229007634,-0.0305784056,-0.000174581,0.0083643465,-0.0103979582,-0.0200566819,-0.0031163749,-0.0058231869,-0.0264939653,-0.0160646787,-0.0063559322,-0.0435014678,-0.0125122919,-0.0052537025,-0.0059424768
97,-0.0026993931,-0.0057977305,0.0029096199,-0.0057506675,0.0060544904,0.0056742323,0.0214235439,-0.0095106346,0.0094101019,-0.0123237793,0.0072463768,0.0081779822,0.0564876957,-0.0008823529,0.0087914416,-0.0104821803,0.0173771382,0.0000848,-0.0151429102,-0.004260355
98,-0.0025676459,0.0233842053,-0.0029734924,0.0177675585,-0.0068330904,-0.0013333333,-0.0010546669,-0.0056740028,0.0048962811,0.0089487566,-0.0061108686,-0.0063283334,0.0039303762,0.0035419126,0.0112467866,0.0192307692,0.0284836638,-0.0085066321,-0.008140826,-0.0079830946
99,-0.003279009,0.0079311778,0.0194070679,-0.0056121388,-0.0290592242,0.0312822276,0.0060568549,-0.0006872852,0.0173777474,0.0223420647,0.0292003594,0.010898378,-0.0100055586,-0.0093567251,0.001931745,0.0151843818,0.0379710145,0.0047634331,0.0122733865,0.0122400475
100,-0.00160582,0.0191317385,0.0231467474,0.0231816248,-0.0169145143,-0.0088586031,0.0028375083,-0.0176386193,0.0082429168,0.0274067478,0.0162063456,-0.0039408931,0.0198412698,0.043319097,0.0218225683,0.0154185022,-0.0020248771,0.0074879597,0.0008588048,0.0467719866
101,0.0050020508,-0.0069907437,-0.01957876,-0.0048677249,-0.0120709652,0.0183900069,0.0019100924,0.0059427795,0.0113217789,-0.0284533308,0.0577015934,-0.007942374,-0.01617401,-0.0084694495,0.0009879254,-0.097415507,-0.0281135789,0.0045817448,0.0069457875,0.0018693918
102,-0.0220350363,-0.0187684588,0.0164712977,0.0046778652,0.0136288426,0.0227111427,0.0159303218,-0.0064107971,-0.0070837344,0.0143330733,0.0107369449,0.0008046096,0.0084364454,0.013178057,0.0051859208,-0.001984127,0.0313134242,0.0048789706,0.0119551542,-0.005453644
103,0.0127430721,-0.0122027731,-0.0083352022,-0.0240713841,-0.010853648,0.0107604017,0.004715484,-0.0221873969,-0.020587459,-0.0077399381,-0.0583639706,0.0023479522,-0.0138657793,0.0006133088,-0.035440613,-0.0436432638,-0.0548095369,0.0036380565,-0.013065493,-0.0252506947
104,-0.0138124434,-0.0063587058,-0.0227920228,-0.0211253301,-0.0063765139,-0.0046411996,-0.0014036041,0.008988016,0.0062222559,-0.0130812566,-0.0253079507,-0.0034740451,-0.0275080906,-0.0012251149,-0.0162286672,-0.0504504505,-0.0230254351,-0.0143434961,-0.0132275781,-0.0174501425
105,-0.0015217524,-0.0180883298,-0.0223539494,-0.0268827832,-0.0116318416,-0.004973357,-0.0136655949,-0.0373337606,0.003617394,-0.0046569093,-0.0428724544,-0.0173491029,0.0109051254,0.0015337423,-0.0151577645,-0.0035906643,-0.0281030445,-0.0274049587,-0.0167356511,-0.0130052724
106,0.0029565672,0.0048283922,-0.0014619362,0.0013855899,-0.0172506963,-0.0038924275,0.0006703311,0.0173608281,-0.0254925971,-0.0066087613,0.0216819974,0.011102024,-0.0176754151,-0.0015313936,-0.008789861,-0.0159010601,-0.0208917197,0.0020537962,-0.0007276891,-0.0014040014
107,-0.019681606,-0.0041956329,-0.0005345688,0.0021821067,0.0058115227,0.0261437908,0.0077913889,-0.001464963,-0.0048007681,-0.0146976744,-0.0099739809,0.0004058651,-0.0116463737,-0.0135951662,-0.0033615157,0.008912656,-0.0088383838,-0.0049606935,-0.0189240832,-0.008583691
108,0.0046728169,-0.018427223,-0.0177133655,-0.0390773923,-0.0332646215,0.0062111801,0.0035706215,-0.0013004958,0.0497770886,-0.0267970306,0.0076469303,0.0191320334,0.0150456744,0.0153374233,-0.0076821995,-0.0571428571,-0.0117294734,0.0088620644,-0.0005902088,0.0207198674
109,0.0056146776,0.0100194316,0.042364532,0.0100115518,0.004017531,0.0193668529,0.0039477267,0.0220985295,-0.008037225,0.0293542074,-0.0080190724,0.0043521266,-0.0158646219,0.0012285012,0.0147707457,0.0798548094,0.0040090203,0.0064257028,0.0075642445,-0.0074039253
110,0.0072388112,0.009439745,0.0139109845,0.0110959704,-0.0100433874,0.014739229,-0.0129439692,0.0250361918,0.0494370233,0.0123584906,0.0021720243,0.0055765903,-0.0089098532,0.0143302181,0.0381216058,0.0054744526,0.0398645128,0.0057219791,0.0002035518,0.0225934383
111,0.0193699447,-0.0089301987,-0.003061375,-0.0183451175,0.0273215023,-0.0003777862,-0.0081737817,0.0286440084,0.0029141539,-0.009715994,-0.0083997415,-0.0069796996,0.0280172414,-0.0107858243,-0.0015947268,-0.0214285714,0.0212879191,-0.0123826145,-0.0147212802,-0.0078693216
112,0.001857068,0.0031078611,0.0186736803,-0.0055112125,0.0084908016,-0.0074990626,-0.0010206799,-0.0057481275,0.0419179353,0.0065826594,-0.0074818298,0.0051093006,-0.0101333333,-0.0091603053,-0.0012741559,0.0053859964,0.005888651,-0.0135753283,-0.0102574546,0.0040703939
113,-0.0071020221,0.004898959,-0.013016391,0.020756547,0.0120045491,0.0083175803,0.0037863602,-0.0166994947,0.0172887173,-0.0143664844,-0.0088983051,0.0056506576,0.0223555071,0.004601227,-0.0062255988,-0.0193661972,-0.025560772,0.0032238433,-0.0016933842,0.0084510443
114,0.0232457368,-0.0123680789,-0.033338113,0.0019436346,0.0429186435,-0.0130597015,-0.0185800472,-0.0089118995,-0.005842965,0.0031613203,-0.0229766094,-0.0102370193,-0.0160944206,0.0030769231,-0.0049349013,0,-0.0184331797,-0.0203354872,-0.0054771941,-0.0126355942
115,-0.0168280539,0.0199555857,-0.0078600135,0.0151933702,-0.0575083841,-0.0240349599,0.0061581772,-0.0073300194,-0.0086673431,-0.0110344828,-0.0078044773,0.0006262071,-0.0291666667,-0.0024554942,-0.007089241,0.0161001789,-0.009383718,-0.0119881551,0.0030910869,-0.0206630866
116,-0.017312959,-0.0028602184,-0.0146832072,-0.0023622047,0.0228687587,-0.0018175209,-0.0034629378,-0.013956966,-0.0128547579,-0.0003676809,-0.0018450185,0.0447996584,-0.0209077002,0.0006142506,-0.0075530264,-0.0541455161,-0.0309658393,0.0095633026,-0.0014228507,-0.0135882082
117,-0.0328719285,-0.0153534008,0.0012631579,-0.0120575651,0.0223405637,0.031496063,-0.0041904928,-0.0098708563,0.0098200362,-0.033493248,-0.0016373312,0.0173194143,-0.0135814889,-0.0118361153,-0.0029915412,0.0904059041,-0.0014723926,-0.0103392877,-0.0021054786,0.0239358566
118,0.0605174172,-0.0050018079,0.0068181015,-0.0054158607,0.0294156973,-0.0070737156,0.0122840352,0.0299923748,0.0096166121,0.0095067265,-0.0361017952,0.0254991701,0.0263293753,0.009497549,0.0068550062,0.0037037037,0.0280020182,0.0128403415,0.0007706409,0.0054534677
119,0.023184718,-0.0194409975,0.0107476969,-0.0120389834,-0.0100158842,0.0011181513,0.0067170819,-0.0195215152,0.0074159808,-0.0193491645,-0.0136213271,-0.0045986383,-0.0162519045,-0.0027497709,-0.0056800578,0.0169491525,-0.008752188,-0.0155119909,-0.0034164874,-0.0180442375
120,0.0150700077,0.0641388417,0.0525801481,0.0662184189,-0.0019376431,0.0094055681,0.002676182,-0.0240778273,0.0388314927,0.0175407195,0.0528580209,-0.0032293248,0.0255208333,-0.0069781553,0.0107515658,0.055666004,-0.0017473789,0.0048130558,0.0184526872,-0.0008142375
121,0.0245204893,-0.017180644,0.0292843327,-0.0376470588,-0.0041224454,0.0476941269,0.0091371472,0.0343815514,0.0140895954,-0.0095727708,0.0569510611,0.0002353042,0.0164107994,-0.0030248034,0.0110817942,0.0223577236,0.0481423339,-0.0002867886,-0.0140934559,-0.0202849003
122,-0.021178071,-0.0156644463,-0.0137728435,-0.0162037037,0.0073334511,-0.0200849749,-0.02071671,-0.0283549254,-0.008995301,-0.0035329447,-0.068388138,-0.0169078062,0.000529661,-0.0060132291,-0.0233972377,-0.0574712644,-0.0597785978,-0.0124614513,-0.0198528987,-0.0017064846
123,-0.0298472385,-0.0193288591,-0.057700604,-0.0003856537,-0.0166811468,0.0588957055,-0.003470087,0.0141298959,-0.0162454874,0.0020355784,-0.0291813553,-0.0011203227,-0.0242894057,0.0072683222,0.003101737,0,0.0788216561,-0.0199839635,0.029318714,0.0419630156
124,-0.00340516,-0.0327745882,-0.0125665602,-0.0209552577,-0.053259305,-0.0097205346,-0.0122781899,-0.0125652742,-0.0329118236,-0.0427821078,-0.0577597343,-0.0225981741,-0.0537897311,-0.0230769231,-0.0415221484,-0.0890052356,-0.1052006649,-0.0489514592,-0.0070604178,-0.0370962219
125,-0.0111174458,0.009700536,-0.0280509264,0.0145565984,0.0466167355,-0.0198491465,0.0189204721,-0.0265289913,-0.0044928581,-0.0053926525,-0.0141895579,-0.0212865716,0,-0.0073421439,-0.0004952456,-0.0288135593,-0.0227430958,0.0211752726,0.0071366536,-0.0036392585
126,0.0178165036,-0.0075744435,-0.0002069751,0.0003832152,0.021995425,0.0023875846,0.0019045088,-0.0026142755,-0.005018556,0,0.0274766355,0.0037718089,-0.0312648034,0.0011761247,-0.004142829,-0.0199335548,0.0025593299,-0.0037596228,-0.0078194525,-0.0010224949
127,-0.0009873188,-0.00443242,0.0036352306,-0.0100531108,-0.0030261831,0.0019936204,-0.0221741013,-0.0063759446,0.0031305525,-0.0198216056,-0.0388070428,-0.0130064037,-0.0404545455,-0.0055555556,0.003365004,0.104587156,-0.030234657,-0.0031825347,-0.0155472464,-0.0010214505
128,0.0023151301,0.0056441576,-0.0335920771,0.0017100513,0.0054680954,0.0245098039,0.0041313329,-0.0095891479,0.0215653226,-0.013604888,-0.0181689892,0.0028816334,0.0152284264,-0.0040768783,-0.011059998,-0.0388007055,0.0435601601,0.017831194,0.0099546381,-0.0266239505
129,-0.0043209821,-0.0099722039,-0.0487890264,0.0109489051,0.0200161929,-0.0072992701,-0.001042617,-0.0227792168,0.0118948703,0.0096232933,-0.0083960119,-0.0082305342,-0.0032198712,-0.0117985612,-0.0056447689,-0.015625,0.0564676617,-0.0097133949,-0.0068475979,-0.0138359298
130,0.0039751327,-0.0273697706,0.0036093011,-0.0102661597,-0.0311587571,-0.0064464142,-0.0143444378,0.0024438674,-0.0199717139,-0.0177734691,-0.0258987903,-0.0021273513,0.0050855294,0.0069545059,-0.0424044734,-0.0136986301,0.0151515152,0.012536806,-0.0025234792,-0.0650845386
131,0.000908389,-0.0192171013,-0.0132064172,-0.021577381,-0.0150656709,0.0251961999,-0.0076485085,0.0213728549,-0.008414432,0.0128467392,0.012594893,-0.0087548067,-0.0118775697,0.0011604294,0.0142735608,0.0174216028,-0.0045248869,0.0067846337,-0.0075259975,0.0024504799
132,0.0069425388,0.0035112745,0.0186867876,0.0011173184,0.023592988,-0.0004128819,-0.0139936316,-0.0036527551,0.0294876843,0.0352393054,0.0269312544,-0.0043615611,0.0291490362,0,0.0081959402,-0.025466893,0.0140198827,0.0199653995,0.0019643207,-0.0161727775
133,0.0062403358,-0.0080814128,0.0166144405,-0.0269976445,0.0197123785,0.0028985507,0.0030678714,-0.0038708678,0.0048799789,0.0112215179,0.0105640107,-0.01010205,0.0056737589,-0.0008695652,-0.001332445,0,0.0283093054,0.0039588158,0.0022835131,0.0065722952
134,-0.0054465732,-0.001467192,0.0007186255,-0.0018086453,-0.0087485567,-0.0297308156,-0.0036846292,-0.0195081221,-0.0268258247,-0.0017956392,0.0245826454,0.0015531052,-0.0364464692,-0.0046162724,0.0005713742,-0.0910493827,0.0176046946,0.0032968068,-0.0009909731,-0.0116918157
135,0.0085396702,-0.0047053733,0.0051548084,-0.0005422993,-0.021169311,0.017579722,0.0031923384,0.0260923748,-0.0106247884,0.0465324385,0.0094444444,0.000116013,-0.0178970917,0.0040556199,0.0047842312,0.0368,-0.0013319126,0.0078797468,0.0039467106,0.0069430469
136,0.0083033902,0.0121527303,0.0102829469,-0.0016242555,-0.0250879349,-0.0305192231,-0.009444953,-0.0243179573,-0.0408055544,-0.0034777956,-0.0064397424,0.0013617823,-0.0154185022,0.0017411492,-0.0146143692,-0.0079365079,0.0042803638,-0.0010432144,-0.0051147811,-0.0142828804
137,-0.0146934732,0.0119657646,0.0039295348,0.0274429816,0.015973478,-0.019432569,0.0101290295,-0.0143071161,-0.0010545528,0.0089068826,0.0081617511,-0.0052579881,-0.0008802817,0.001744186,-0.0024454477,0.004784689,-0.0084880637,-0.0037164184,0.0082726269,-0.0104043973
138,0.0099767487,0.0021373453,-0.0062545503,-0.0095500459,-0.0102275633,0.0125934671,0.0006729192,-0.0110378547,-0.0081264835,-0.0044782803,-0.0167791355,-0.0086304012,-0.0104529617,-0.0063547083,-0.0054256314,-0.0427480916,-0.023821854,-0.0084009994,-0.0096750808,-0.0103933949
139,0.0188478019,-0.0058502125,0.0126336249,-0.0137656222,0.002349323,-0.0070339977,0.0097248174,0.0034939043,-0.0043260565,-0.007643765,-0.005622053,0.0039167827,0.0070175439,-0.0048864616,0.0089664936,-0.012066365,0.0018158236,-0.0010451277,0.0057420082,0.0165893157
140,-0.000443392,-0.0006067292,-0.0099203716,-0.0028896514,-0.0005549863,-0.0195402299,-0.0121654501,-0.0008912656,0.0138071066,-0.0046005485,0.019412091,0.003739025,0.0391978122,-0.0124893557,-0.0167053364,0.0122137405,-0.0165816327,-0.0109844336,-0.0012145372,-0.0071568627
141,-0.0081963378,-0.0027777014,-0.0056415163,0.0094804011,-0.0090112958,0.0159595173,0.0074380864,-0.0070064164,0.0024833089,-0.0003537632,0.002409192,-0.0196419926,-0.0381411662,-0.0073260073,-0.0113771906,-0.0339233038,-0.0549662488,-0.0105026944,-0.0057621148,-0.0118194148
142,-0.0065254371,0.0068394528,-0.0048589908,0.0009124088,-0.010051514,0.0082417582,-0.0005491024,0.0102071226,-0.0117079059,0.0039957379,-0.0294964029,0.0142850766,0.0260908682,0.0005638568,0.0098211804,-0.0044052863,0.1998842927,-0.0006712331,0.014138935,-0.0442592593
143,-0.0107314292,0.003333889,0.0267309378,0.0001825151,0.0245440893,0.0031496063,0.0099825093,0.0036640993,0.0331712184,0.006794207,-0.0143591562,-0.003792788,0.0605916031,0.0019774011,0.0422984066,0.0209895052,-0.0190124858,0.0045360509,0.0031578545,0.0335917313
144,-0.0001930733,0.0167509392,0.0119043558,0.0062442608,-0.0106974572,0.0200803213,0.0271229515,0.0032258065,0.0128836681,-0.0018738289,0.0615355664,0.0018840543,-0.030975497,0,0.0043646945,0.0916530278,0.0685263796,0.0047113889,-0.003942545,0.0077153052
145,0.000984723,0.0192617759,-0.0068430502,0.0171866243,-0.0120780038,0.0097323601,-0.0015312596,-0.007963087,0.0246775098,0.0011613364,0.0573020294,-0.0005280201,0.0782652044,-0.0097902098,0.0069342709,-0.0556414219,0.0226356589,-0.0141766465,-0.0012677228,0.0041642456
146,-0.0145022175,0.0008356626,-0.0130395533,0.0003737619,-0.0087299938,0.037442154,-0.0031836023,-0.0194118076,-0.0098252809,-0.0091174648,0.0056022409,0.0010635317,-0.0152184585,0.0133219955,0.0058944887,-0.0861581921,0.0147891756,0.0002277282,-0.0032525051,-0.0224368077
147,0.0006806796,-0.012941578,0.0059870169,-0.0134587021,-0.0020742585,-0.0033542977,-0.0098454098,-0.0045764928,-0.0080932203,0.00435633,-0.0045807608,0.0007903123,-0.007793473,-0.0045146727,-0.0005891016,-0.0226394257,-0.0145736434,-0.0089672605,-0.0158334183,-0.0023611636
148,0.0018913217,0.0071905348,0.0054107064,0.0005534034,-0.0192049477,0.0127388535,0.0116197798,0.0053311911,0.0297133383,0.0274022653,-0.0053486529,0.0160732557,0.038442084,0.0082503556,0.0029542097,0.1698966408,-0.0052436767,0.0065880144,0.0019238006,-0.0031070521
149,0.0139588058,0.0081444043,-0.0038067646,0.0011080332,0.0227632127,-0.0067482075,-0.0033523445,-0.0087592298,0.0011357183,-0.0128933369,0.001190004,-0.0026287744,0.0035532995,-0.0104166667,-0.0150339476,0.0772442589,-0.0103785104,-0.0101935271,-0.000896305,-0.0055243446
150,-0.0044882562,-0.0042561758,0.0086649224,-0.0051442219,0.0189111262,-0.007118928,-0.0010437959,0.0098691425,-0.0049117621,0.0003607829,-0.0057187931,-0.0110251611,-0.0070564516,-0.0008438819,-0.0012593238,0.3473980309,-0.0276046305,-0.0081625978,-0.0089567927,-0.0162122329
151,-0.0169361533,0.0101676205,-0.0043643007,0.0173831776,0.001911721,0.0161702128,0.0115706115,0.0027857195,-0.0020820682,0.001535682,0.0129844187,-0.0050778519,0.0050658561,-0.0114015573,0.002135715,0.307786634,-0.0008896797,0.0109576275,0.0174683233,0.0258930259
152,-0.0020889609,-0.0099798677,-0.0181697392,-0.0037243948,-0.0161337513,-0.0021231423,-0.0005276581,-0.0020484308,0.0006510699,0.0074626866,-0.0203522505,-0.0061456642,0.0367647059,-0.0019428254,0.001360941,-0.0923761825,-0.0008888889,0.0124484485,0.0011914128,0.0098291822
153,-0.0020577056,0.0078553002,0.0278251963,0.0039259675,0.019212746,-0.0008485363,0.0024242959,-0.0053845594,0.0089778401,-0.0099116958,0.0122820919,-0.0043643132,0.0026329647,0.0089610753,-0.0030044582,0.0405327157,-0.0017746229,-0.0047256259,0.0012785053,-0.0087968218
154,0.0296052327,-0.001909446,-0.0007505459,-0.0092609743,-0.0015312633,-0.0004240882,-0.0020673881,0.0037981156,-0.0027514522,0.0037080582,0.0120288693,0.0060037452,0.0111821086,-0.0086063298,-0.0031880978,0.3523884103,0.0116696589,-0.0056477605,-0.0003446749,-0.014541387
155,0,0.0182348436,0.017954506,0.0213772229,0.0026013903,0.0333041192,-0.000043985,0.0185240292,0.0091229617,0.0083903329,0.0175438596,-0.0017304316,0.0129449838,0.0169395822,0.0192004726,0.0794590025,0.0359578425,0.0286608415,-0.001547381,0.0194811366
156,-0.0037696547,-0.0007947488,0.0013910624,0.0007572889,-0.0199364708,0.0101814962,0.0150006697,0.0073441247,0.0118622904,0.0002736727,0.0073982737,0.0062276789,0.0021621622,-0.0008462623,-0.0031409501,-0.002529511,-0.0089093702,0.0068948304,0.0068032028,0.013874169
157,-0.0052534588,0.0051778212,-0.0040523691,-0.0020782165,-0.0073434842,0.0048932384,-0.0045331319,0.0030820116,0.0160859124,0.0120014771,0.0150187735,-0.0014277827,-0.0053763441,0,0.0036449611,-0.005033557,0.0333333333,0.0171035096,-0.0057132224,-0.0039347409
158,-0.0156579969,-0.0110314557,0.0157255937,-0.0007551444,0.0157184998,-0.0131694469,0.0076127357,-0.0052344276,-0.0037018645,0.0124310683,-0.0147965475,-0.004145523,0.0010764263,0.0085348506,0.0003942052,0.0586145648,-0.0119196989,0.000650928,-0.0013510391,0.0078344134
159,0.0152275892,-0.0003217691,-0.027174099,-0.0018843037,-0.0035691791,0.0004391744,-0.0017434063,-0.0126984127,-0.0069042816,-0.0062232956,-0.0077487765,0.0001580098,-0.0122275385,-0.0002844141,-0.0047081903,-0.0318142734,-0.021485574,-0.006090922,-0.0007578153,-0.0133600534
160,-0.0176499707,-0.0148978474,0.0135280447,-0.0124674358,-0.0008810203,-0.0355781449,-0.0085098839,-0.0180513267,-0.010864745,-0.0095676173,0.0117598515,0.0065462596,-0.009478673,-0.0137447405,-0.0078824445,0.0017226529,-0.0358094111,-0.01346555,0.0025610321,-0.016056338
161,-0.0126281926,-0.004846295,-0.000866431,0.0039230338,-0.0003774376,-0.0042176297,-0.0055097633,0.025881303,-0.0055565355,0.0019356623,-0.0128309572,-0.0078456372,0.0021108179,-0.0094470686,0.0004868075,-0.0068434559,0.0029682398,-0.0010574441,0.0150535877,0.0139960011
162,0.0086861425,0.0234796901,0.0903113664,0.0073391043,0.0186688312,0.0141146279,-0.0079149904,0.0009677659,-0.0080923844,0.0155387064,0.0040899796,0.012448557,-0.0036803365,0.0011126565,0.0063688027,0.0474910394,0.0237010027,0.0060860178,-0.0080324846,0.0229862667
163,0.0135924624,0.0089428487,0.0340731479,0.0170334928,0.0171642115,0.0205150589,0.0355477064,0.0276948971,0.0194425864,0.0082106455,0.0260176248,0.0193268498,0.0047543582,0.0256776034,0.0024555545,0.0352504638,0.0252336449,0.0280672972,0.0270036837,0.0607500775
164,-0.0031790023,0,-0.0467818832,0.0042283298,-0.0100658149,0.0035041612,-0.0090643931,-0.0241152755,-0.0060281016,-0.0074004684,-0.0050104384,-0.002488629,0.0063795853,-0.0084865629,-0.0019605921,-0.049382716,0.0059542463,-0.0165303637,-0.0362226362,-0.0133537207
165,-0.0027097334,-0.0040110895,0.0044896738,-0.0034476154,0.0116628226,-0.0193298969,-0.0076148913,-0.0062323787,-0.0179340965,-0.0021499346,-0.0070480929,0.0003444981,0.0156587473,-0.0169632925,-0.0031271377,-0.0173310225,-0.0046787274,-0.0122189409,-0.0070085198,0.0117574257
166,0.0518555114,0.0109123435,-0.0005608944,-0.0096737481,0.0032307356,-0.03,-0.011706716,0.0020817844,0.0299946198,0.0024362819,-0.0475814413,-0.0014668371,-0.0468347916,-0.0074523875,-0.0154897056,-0.0663430421,-0.0177696078,-0.0039531228,0.0048509563,0.0032074496
167,-0.0007500024,0.0063006301,-0.0237286898,0.0038080731,0.0336191336,0.0173802459,-0.0101502941,-0.0319562401,-0.0013432435,-0.0044776119,0.0031689443,0.0070130719,-0.0186868687,0.001381979,0.004154188,-0.019047619,0.0021492171,-0.0299091101,-0.0167880159,-0.0273724464
168,0.0338522241,-0.0078880786,-0.0105829661,-0.0005708849,0.0047608252,-0.0244003309,-0.0073084241,-0.020307432,-0.0050340803,-0.0239460985,-0.0281039461,0.0197756494,-0.0085127692,-0.0052240858,-0.0070030698,0.0120481928,-0.016903109,-0.0011461318,0.0134843729,0.0023199516
169,0.0100124908,-0.0022275022,-0.0027016318,-0.0022783368,-0.0019910403,-0.0049382716,-0.011752639,0.0028993706,-0.0020894461,-0.0232123799,0.0641130684,0.0006936617,-0.003493014,-0.0038345659,-0.0004794324,-0.0348837209,-0.0315697165,0.00695499,0.0575337193,0.0071109305
170,0.0008830679,-0.0059049306,0.0174081947,0.0036204268,-0.0257032008,-0.0173877881,0.0101450527,-0.0169621133,-0.0056142522,0.0045564192,-0.0133387227,-0.0009129316,0.0116102978,-0.0188121473,0.0143954868,-0.0337078652,0.0046989721,0.0061882134,0.0024419637,-0.0119441935
171,0.010386069,-0.0032665313,0.027759991,-0.0099981136,-0.0078299287,0.0443412162,-0.0015947588,0.0065775663,-0.0149364222,0.0272577093,-0.0066251757,-0.0009054473,-0.0231755424,0.0313192905,0.0039058686,-0.0111111111,-0.0282534247,-0.0063010537,-0.0026989415,0.0037275841
172,0.0259815064,-0.0077671037,0.0026436044,0.0005662514,0.0069594327,0.0331588133,-0.0010333692,0.0269473987,0.0037590698,0.001010565,0.0115759545,-0.0150300995,-0.0116959064,0.0022222222,0.0083694368,-0.0073529412,0.1503611293,0.0095804528,-0.0010768344,0.0005039815
173,-0.0251671964,-0.0065558553,-0.0152112467,-0.0031984948,-0.0077793803,0.0119205298,-0.0111551071,-0.0042930738,0.0061128458,0.0077770577,-0.0224339885,0.0001180514,0.0851401375,-0.0093560815,0.0020720276,-0.0285714286,0.0228341169,-0.0152013767,-0.0016402018,-0.0053138159
174,-0.0018914754,0.0110866696,0.000781628,0.0152817574,0.0301188547,-0.0130718954,0.0111938692,-0.0149422047,0.0221153414,-0.0122542295,0.0069972011,-0.0162457902,0.0090715048,-0.0073750341,-0.0090926867,0.0408921933,-0.0223243598,0.0058458221,-0.0119929673,-0.008844281
175,0.0042815792,-0.0009083983,0.0053509954,-0.0122641509,0.0493693013,-0.0017398869,-0.0057786148,0.0038916012,0.0068338161,0.0034871983,0.00019996,0.0036781371,-0.0116033755,0.0160976964,-0.0052518965,0.1161825726,-0.0180528691,0.0154493732,-0.0069502829,0.0213133056
176,0.0066369891,-0.0337778533,0.0507195093,-0.0344325014,0.0100687154,-0.0077686664,-0.0025616941,-0.0014836795,-0.0026630557,0.0054438088,0.0074536664,0.0041812164,0.0090473656,0.0152155537,0.0055745721,-0.0041322314,-0.0067243036,0.0095888918,0.0212034142,-0.0018235235
177,0.0153055984,-0.0119453925,0.0402879463,-0.0018185125,0.0271038573,0.0140043764,-0.0075844244,-0.0075725705,-0.0038667326,-0.0011980463,-0.0127287192,0.0038579038,-0.015715034,0.0042444822,0.008382643,0.0254237288,0.0123176661,0.000763335,-0.0153594415,0.0074505001
178,-0.0178571429,0.0109734714,-0.0117623282,-0.0038043478,0.0241441622,0.0074955908,0.0027191231,0.0250844534,0.0095320231,0.0008301051,0.0369148278,-0.0058471183,0.0079197466,0.0158091406,0.0038610039,0.1625615764,-0.0422229121,-0.0008560711,0.0039676961,0.0052323792
179,-0.0034885942,0.0107772791,0.0015788834,0.0169491525,0.0108072454,-0.0052631579,0.0195798137,-0.0070653725,-0.0212794314,-0.007597254,-0.040751731,0.007347894,-0.0252187339,-0.0169539418,-0.0098029605,-0.1212121212,0.0363577864,-0.0165472692,-0.0232352335,-0.0214837868
180,-0.0163760964,-0.0027936942,0.0250228235,0.0024007387,-0.0110888108,0.0066225166,-0.0177431708,-0.0162875597,-0.0282754155,0.0157121607,-0.0007906701,-0.0085810763,0.0125065138,0,-0.0008814887,-0.049382716,-0.0350822726,0.0170631461,-0.0152111251,0
