Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-October-2015,7.79,7.79,7.75,7.75,7.759230769230769230,1300,3,10087.00,1300,100.00,0.04,-0.04
13-October-2015,7.10,7.44,7.10,7.44,7.099678456591639871,311,3,2208.00,310,99.68,0.34,0.34
12-October-2015,6.75,7.10,6.75,7.10,6.938461538461538461,1300,4,9020.00,800,61.54,0.35,0.35
9-October-2015,7.10,7.10,7.10,7.10,7.100000000000000000,300,1,2130.00,300,100.00,0.00,0.00
8-October-2015,7.10,7.25,7.10,7.25,7.150000000000000000,1500,4,10725.00,1500,100.00,0.15,0.15
6-October-2015,7.45,7.45,6.91,6.91,7.180139720558882235,2004,5,14389.00,2004,100.00,0.54,-0.54
5-October-2015,7.10,7.10,7.10,7.10,7.100000000000000000,740,5,5254.00,740,100.00,0.00,0.00
30-September-2015,7.01,7.10,7.01,7.10,7.055000000000000000,200,2,1411.00,100,50.00,0.09,0.09
28-September-2015,7.30,7.30,7.30,7.30,7.200000000000000000,5,1,36.00,5,100.00,0.00,0.00
24-September-2015,7.16,7.25,7.16,7.25,7.222222222222222222,45,3,325.00,45,100.00,0.09,0.09
23-September-2015,7.45,7.45,7.45,7.45,7.444444444444444444,54,1,402.00,54,100.00,0.00,0.00
22-September-2015,7.10,7.11,7.10,7.11,7.100000000000000000,320,4,2272.00,320,100.00,0.01,0.01
18-September-2015,7.44,7.44,7.44,7.44,7.439198855507868383,699,1,5200.00,699,100.00,0.00,0.00
16-September-2015,7.60,7.60,7.10,7.10,7.492156862745098039,2550,5,19105.00,2000,78.43,0.50,-0.50
15-September-2015,7.25,7.30,7.25,7.25,7.251694915254237288,1180,4,8557.00,1180,100.00,0.05,0.00
14-September-2015,7.25,7.25,7.25,7.25,7.242424242424242424,33,2,239.00,33,100.00,0.00,0.00
11-September-2015,7.92,7.92,7.52,7.52,7.519980019980019980,2002,3,15055.00,2002,100.00,0.40,-0.40
10-September-2015,7.75,7.75,7.75,7.75,7.749875187219171243,2003,4,15523.00,2003,100.00,0.00,0.00
9-September-2015,7.50,7.50,7.40,7.40,7.405063291139240506,632,8,4680.00,632,100.00,0.10,-0.10
4-September-2015,7.76,7.76,7.76,7.76,7.750000000000000000,40,1,310.00,40,100.00,0.00,0.00
3-September-2015,8.50,8.50,8.15,8.15,8.181818181818181818,55,2,450.00,55,100.00,0.35,-0.35
2-September-2015,8.60,8.60,8.54,8.54,8.549375000000000000,3200,4,27358.00,3200,100.00,0.06,-0.06
31-August-2015,8.98,8.98,8.98,8.98,8.500000000000000000,2,1,17.00,2,100.00,0.00,0.00
28-August-2015,9.45,9.45,9.45,9.45,9.000000000000000000,2,1,18.00,2,100.00,0.00,0.00
27-August-2015,9.52,9.52,9.52,9.52,9.517241379310344827,29,1,276.00,29,100.00,0.00,0.00
25-August-2015,10.02,10.02,10.02,10.02,10.000000000000000000,5,1,50.00,5,100.00,0.00,0.00
24-August-2015,9.55,9.55,9.55,9.55,9.500000000000000000,4,1,38.00,4,100.00,0.00,0.00
21-August-2015,9.29,9.29,8.43,9.10,8.437930268709749056,4503,13,37996.00,4502,99.98,0.86,-0.19
19-August-2015,8.88,8.88,8.87,8.87,8.868965517241379310,580,8,5144.00,580,100.00,0.01,-0.01
17-August-2015,9.09,9.09,8.99,8.99,8.990196078431372549,102,2,917.00,102,100.00,0.10,-0.10
14-August-2015,8.89,8.89,8.88,8.88,8.878727634194831013,503,2,4466.00,503,100.00,0.01,-0.01
13-August-2015,8.98,8.98,8.98,8.98,8.666666666666666666,3,1,26.00,3,100.00,0.00,0.00
12-August-2015,8.64,8.64,8.64,8.64,8.640000000000000000,500,2,4320.00,500,100.00,0.00,0.00
11-August-2015,8.99,9.09,8.27,9.09,8.341212121212121212,1650,4,13763.00,1650,100.00,0.82,0.10
10-August-2015,8.70,8.70,8.70,8.70,8.700000000000000000,100,1,870.00,100,100.00,0.00,0.00
6-August-2015,8.37,9.15,8.36,9.15,8.367088607594936708,1501,5,12559.00,1501,100.00,0.79,0.78
5-August-2015,9.25,9.25,8.79,8.79,8.791044776119402985,402,4,3534.00,402,100.00,0.46,-0.46
4-August-2015,9.25,9.25,9.25,9.25,9.000000000000000000,1,1,9.00,1,100.00,0.00,0.00
