Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-December-2017,519.00,519.75,513.55,516.15,517.067336492890995260,52750,860,27275302.00,17457,33.09,6.20,-2.85
22-December-2017,516.45,518.05,511.75,515.05,515.193644573181121144,23476,441,12094686.00,8750,37.27,6.30,-1.40
21-December-2017,512.10,519.30,512.10,514.35,515.554743800009939863,60363,764,31120431.00,27445,45.47,7.20,2.25
20-December-2017,520.00,523.90,514.55,515.90,519.244912310610096532,46927,796,24366606.00,17140,36.52,9.35,-4.10
19-December-2017,509.55,518.85,508.40,517.55,515.570889130625054703,79977,1328,41233813.00,28447,35.57,10.45,8.00
18-December-2017,509.40,512.00,497.60,507.80,507.027816850868379503,69670,1401,35324628.00,17704,25.41,14.40,-1.60
15-December-2017,509.00,513.05,508.20,509.40,509.768528933883264591,32004,759,16314632.00,14788,46.21,4.85,0.40
14-December-2017,510.25,510.65,502.00,507.55,506.393319424116920457,96339,820,48785426.00,63017,65.41,8.65,-2.70
13-December-2017,509.30,511.70,505.30,507.35,508.760252918597798907,62787,1020,31943530.00,20634,32.86,6.40,-1.95
12-December-2017,515.00,515.00,508.40,509.75,510.348602096854717923,40060,633,20444565.00,16260,40.59,6.60,-5.25
11-December-2017,519.90,519.90,512.00,513.80,514.543100845410628019,39744,669,20450001.00,15958,40.15,7.90,-6.10
8-December-2017,512.00,516.20,511.95,513.55,513.526153551292903802,62611,1371,32152386.00,25928,41.41,4.25,1.55
7-December-2017,509.95,514.90,507.55,510.30,510.528914397362315301,204725,802,104518032.00,160086,78.20,7.35,0.35
6-December-2017,509.50,512.90,507.00,509.05,510.197966341180329523,39633,713,20220676.00,11866,29.94,5.90,-0.45
5-December-2017,511.40,511.80,505.25,510.05,508.769558729481986783,56292,907,28639656.00,12757,22.66,6.55,-1.35
4-December-2017,521.85,521.85,506.50,511.65,512.035283517641758820,117647,1817,60239415.00,35869,30.49,15.35,-10.20
1-December-2017,518.40,529.50,518.00,519.70,524.353004603326006718,120565,2160,63218620.00,33899,28.12,11.50,1.30
30-November-2017,521.10,523.50,515.00,517.55,519.354028093369138607,96820,2009,50283857.00,41722,43.09,8.50,-3.55
29-November-2017,524.00,525.60,518.90,521.20,522.755958919857956722,78286,1440,40924473.00,31893,40.74,6.70,-2.80
28-November-2017,515.00,523.35,514.50,521.45,518.834724824040025594,129717,1999,67301684.00,48500,37.39,8.85,6.45
27-November-2017,513.00,518.50,508.90,514.05,514.010129053248020822,92210,1513,47396874.00,19518,21.17,9.60,1.05
24-November-2017,510.00,525.75,510.00,512.05,510.986264726149162245,6716284,7450,3431928874.00,5965167,88.82,15.75,2.05
23-November-2017,505.00,511.55,505.00,507.80,509.096324393631798269,56154,1205,28587795.00,22146,39.44,6.55,2.80
22-November-2017,510.00,514.00,505.20,506.75,508.549079003051428825,44897,853,22832328.00,19896,44.31,8.80,-3.25
21-November-2017,516.00,516.40,510.35,511.40,512.808000798084596967,50120,846,25701937.00,25431,50.74,6.05,-4.60
20-November-2017,512.00,516.80,512.00,514.10,514.517170308383697505,64530,956,33201793.00,33546,51.99,4.80,2.10
17-November-2017,511.00,516.00,509.80,511.25,512.529352595594559528,68597,1093,35157976.00,33195,48.39,6.20,0.25
16-November-2017,509.00,511.00,505.00,507.00,507.678259010147350414,51442,1076,26115985.00,22628,43.99,6.00,-2.00
15-November-2017,510.20,512.00,503.30,505.05,507.015386657655918130,82864,3938,42013323.00,39424,47.58,8.70,-5.15
14-November-2017,510.05,515.00,508.45,510.05,511.492967547392615397,47423,652,24256531.00,20662,43.57,6.55,0.00
13-November-2017,511.00,515.50,509.00,510.50,511.749808672074869350,45733,722,23403854.00,20850,45.59,6.50,-0.50
10-November-2017,510.95,515.05,506.30,509.50,510.196978657061448309,74404,993,37960696.00,24658,33.14,8.75,-1.45
9-November-2017,508.00,514.80,508.00,510.25,510.701947517942583732,53504,715,27324597.00,23820,44.52,6.80,2.25
8-November-2017,515.00,518.95,506.30,508.50,510.296156435701530985,68322,1203,34864454.00,26174,38.31,12.65,-6.50
7-November-2017,519.10,520.75,513.35,515.40,516.243617938125947279,67298,1012,34742163.00,32918,48.91,7.40,-3.70
6-November-2017,518.00,528.00,515.90,517.95,519.789123110685253299,64706,2394,33633475.00,29073,44.93,12.10,-0.05
3-November-2017,525.00,526.45,518.65,519.35,520.600931480497127091,79014,1123,41134762.00,43981,55.66,7.80,-5.65
2-November-2017,527.00,527.90,522.30,522.80,525.424485253199777406,44925,677,23604695.00,20288,45.16,5.60,-4.20
1-November-2017,529.00,530.00,524.00,524.80,527.378147086914995224,52350,908,27608246.00,19511,37.27,6.00,-4.20
31-October-2017,526.55,528.55,522.70,524.40,524.873931496204196305,50187,907,26341848.00,21969,43.77,5.85,-2.15
30-October-2017,526.40,532.00,521.65,525.35,526.641060338569905096,111587,2220,58766296.00,33805,30.29,10.35,-1.05
27-October-2017,536.00,536.00,520.10,525.00,530.021749473973587658,94577,1963,50127867.00,33494,35.41,15.90,-11.00
26-October-2017,530.00,544.40,521.15,530.75,532.764032304279998726,376916,6150,200807288.00,105583,28.01,23.25,0.75
25-October-2017,541.05,552.00,517.75,524.45,533.938297152795671218,248384,4287,132621730.00,68669,27.65,34.25,-16.60
24-October-2017,529.85,538.50,525.70,536.65,532.576224510293078981,154327,2088,82190891.00,58601,37.97,12.80,6.80
23-October-2017,522.35,531.30,521.80,528.10,526.935286522751680281,82873,1813,43668708.00,34495,41.62,9.50,5.75
19-October-2017,525.05,526.05,518.35,522.35,523.424666541424009017,31938,724,16717137.00,20130,63.03,7.70,-2.70
18-October-2017,522.00,525.90,516.45,522.60,522.122129546534339861,113658,1401,59343357.00,46746,41.13,9.45,0.60
17-October-2017,522.10,523.25,520.60,521.90,522.129425180117140931,38586,726,20146886.00,17253,44.71,2.65,-0.20
16-October-2017,520.35,523.00,518.35,521.15,521.091631613216614818,96757,1288,50419263.00,47278,48.86,4.65,0.80
13-October-2017,516.90,524.25,511.00,517.70,520.031142091844967244,92961,1306,48342615.00,36126,38.86,13.25,0.80
12-October-2017,506.00,518.60,506.00,516.30,514.906771902912140930,121251,1437,62432961.00,56739,46.79,12.60,10.30
11-October-2017,516.05,520.00,500.05,510.10,514.937604216467076341,171518,2103,88321068.00,73138,42.64,19.95,-5.95
10-October-2017,519.80,520.50,515.30,517.40,518.608409455190551034,64261,1226,33326295.00,29394,45.74,5.20,-2.40
9-October-2017,518.70,520.50,514.55,518.10,518.182500107466792761,93052,972,48217918.00,42497,45.67,5.95,-0.60
6-October-2017,513.50,519.15,512.00,515.95,515.429727754430842316,54730,685,28209469.00,25433,46.47,7.15,2.45
5-October-2017,510.00,515.50,510.00,513.10,513.658361713568739917,78106,810,40119800.00,44880,57.46,5.50,3.10
4-October-2017,514.00,514.00,509.00,510.05,511.038055237367952144,54999,940,28106582.00,27281,49.60,5.00,-3.95
3-October-2017,512.00,513.95,508.60,510.20,509.906826184904092211,45721,779,23313450.00,20152,44.08,5.35,-1.80
29-September-2017,508.00,509.90,504.05,505.95,506.369496925407717672,89768,1470,45455777.00,27228,30.33,5.85,-2.05
28-September-2017,500.90,511.90,497.20,504.65,505.161882475783821075,107263,2098,54185179.00,34886,32.52,14.70,3.75
27-September-2017,513.50,513.55,498.65,501.15,505.790225999613675874,139779,3182,70698852.00,42037,30.07,14.90,-12.35
26-September-2017,515.00,516.50,506.00,508.55,509.227481588044575183,93146,1437,47432503.00,29921,32.12,10.50,-6.45
25-September-2017,512.95,517.30,497.05,512.50,506.482879958369213041,161419,3940,81755960.00,49546,30.69,20.25,-0.45
22-September-2017,530.00,530.00,514.50,516.35,521.111658241441630215,114537,1882,59686566.00,38606,33.71,15.50,-13.65
21-September-2017,530.50,536.05,523.25,532.80,530.241332398198457027,118343,1681,62750350.00,36043,30.46,12.80,2.30
20-September-2017,535.60,536.00,529.10,530.85,531.640696494104786444,64035,922,34043612.00,23240,36.29,6.90,-4.75
19-September-2017,538.50,538.50,533.00,534.45,535.397649765798340044,48676,834,26061016.00,17564,36.08,5.50,-4.05
18-September-2017,532.10,540.25,532.10,537.45,537.714297603825405352,132169,1342,71069161.00,68616,51.92,8.15,5.35
15-September-2017,530.00,535.00,525.00,532.10,529.156938320724580850,104557,1459,55327062.00,47056,45.01,10.00,2.10
14-September-2017,539.00,539.00,531.00,532.10,533.958386277001270648,47220,857,25213515.00,18786,39.78,8.00,-6.90
13-September-2017,541.70,543.90,530.90,534.35,538.753732024651905957,131430,1666,70808403.00,29773,22.65,13.00,-7.35
12-September-2017,535.15,541.70,535.15,539.80,539.559214840834910033,132661,1901,71578465.00,62264,46.93,6.55,4.65
11-September-2017,538.00,543.00,534.00,536.40,539.992719700261533290,121973,1957,65864532.00,41152,33.74,9.00,-1.60
8-September-2017,533.00,538.60,531.30,535.60,535.327836739075015765,74531,1273,39898519.00,31033,41.64,7.30,2.60
7-September-2017,541.90,542.85,530.50,533.35,534.951980180926731579,115848,2016,61973117.00,50169,43.31,12.35,-8.55
6-September-2017,534.90,542.90,534.05,539.15,539.954459787203688269,133179,2467,71910595.00,45390,34.08,8.85,4.25
5-September-2017,534.05,543.55,534.05,537.70,539.761144377910844976,117234,2114,63278358.00,37444,31.94,9.50,3.65
4-September-2017,539.80,540.00,525.65,533.95,532.865158258979245062,145363,2492,77458878.00,48953,33.68,14.35,-5.85
1-September-2017,547.90,547.90,533.40,536.15,541.520909310212711611,140942,2519,76323040.00,44563,31.62,14.50,-11.75
31-August-2017,537.90,546.90,532.80,544.60,540.282122191112068346,348225,5675,188139742.00,136323,39.15,14.10,6.70
30-August-2017,533.20,542.60,529.30,537.70,536.361511016418945196,295695,5005,158599417.00,93272,31.54,13.30,4.50
29-August-2017,514.40,541.65,509.00,531.40,516.433446141927339370,20804857,21505,10744323997.00,19384573,93.17,32.65,17.00
28-August-2017,512.00,519.00,507.80,510.65,512.614042276422764227,153750,3482,78814409.00,56009,36.43,11.20,-1.35
24-August-2017,508.25,514.80,506.35,509.80,510.642659390389990682,75130,1593,38364583.00,24088,32.06,8.45,1.55
23-August-2017,505.00,513.00,504.00,510.25,509.199521996990351420,67782,1339,34514562.00,17249,25.45,9.00,5.25
22-August-2017,510.00,513.95,500.25,502.25,505.989012325656827765,123320,2328,62398565.00,32197,26.11,13.70,-7.75
21-August-2017,528.85,530.00,505.00,507.45,516.731909213459386591,226994,3357,117295043.00,75713,33.35,25.00,-21.40
18-August-2017,512.40,527.50,505.40,524.25,519.949003781476494685,279256,5640,145198879.00,70530,25.26,22.10,11.85
17-August-2017,525.20,526.00,514.10,517.05,518.256795186921230136,139952,2498,72531075.00,20738,14.82,11.90,-8.15
16-August-2017,500.00,524.00,499.30,522.05,513.109102276077299204,196742,3766,100950111.00,42410,21.56,24.70,22.05
14-August-2017,495.00,501.90,491.25,497.05,497.887204958023823128,113755,2012,56637159.00,26759,23.52,10.65,2.05
11-August-2017,484.00,498.90,475.00,490.70,487.744438844531685190,188495,3440,91937388.00,37038,19.65,23.90,6.70
10-August-2017,497.90,504.60,483.00,490.80,494.146194333367510851,292590,4764,144582235.00,67590,23.10,21.60,-7.10
9-August-2017,517.60,517.60,493.55,497.20,501.917320757511246043,216076,3482,108452287.00,81040,37.51,24.05,-20.40
8-August-2017,527.70,527.70,507.30,512.00,512.871975765104328413,170663,2524,87528270.00,49227,28.84,20.40,-15.70
7-August-2017,518.80,523.50,517.10,519.90,520.440655917291431310,87633,1513,45607776.00,29034,33.13,6.40,1.10
4-August-2017,518.00,520.00,509.25,515.45,513.942145910908840159,174024,2840,89438268.00,39661,22.79,10.75,-2.55
3-August-2017,531.95,531.95,515.30,517.20,523.058045450823638001,134343,2175,70269187.00,43429,32.33,16.65,-14.75
2-August-2017,530.45,536.00,526.05,527.65,532.418396685608204478,132513,1785,70552359.00,61407,46.34,9.95,-2.80
1-August-2017,539.00,539.20,527.25,530.35,532.880872178892545280,154372,2328,82261886.00,39791,25.78,11.95,-8.65
