Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-October-2017,128.50,131.35,128.50,130.90,130.260765731375679069,633956,2297,82579594.00,117064,18.47,2.85,2.40
30-October-2017,128.10,129.30,128.00,128.55,128.628692079998304521,566212,1680,72831109.00,123942,21.89,1.30,0.45
27-October-2017,131.25,131.50,127.25,128.00,129.006217211522860359,813548,2599,104952750.00,252018,30.98,4.25,-3.25
26-October-2017,127.00,133.00,127.00,131.25,130.328734960616290141,1201512,4523,156591539.00,241046,20.06,6.00,4.25
25-October-2017,129.90,130.25,126.95,128.55,128.542374826969175191,592380,2380,76145932.00,138229,23.33,3.30,-1.35
24-October-2017,128.20,129.30,127.50,128.40,128.476976339710563449,304730,1324,39150789.00,62858,20.63,1.80,0.20
23-October-2017,128.90,129.60,127.50,128.35,128.315622282413023369,361074,1543,46331435.00,61363,16.99,2.10,-0.55
19-October-2017,131.00,131.00,128.25,129.05,129.661965062473370787,201846,1259,26171749.00,71922,35.63,2.75,-1.95
18-October-2017,128.10,130.75,126.80,130.50,129.328424066133935665,761485,3000,98481655.00,188274,24.72,3.95,2.40
17-October-2017,127.30,128.60,126.35,128.20,127.876449544858853115,564660,2459,72206716.00,132398,23.45,2.25,0.90
16-October-2017,126.50,127.80,124.55,127.30,126.193462104715642108,567155,2250,71571253.00,153469,27.06,3.25,0.80
13-October-2017,125.95,126.75,124.80,125.20,125.550507366484863545,390349,1840,49008515.00,115964,29.71,1.95,-0.75
12-October-2017,124.00,125.70,124.00,125.35,124.881022299715518032,435880,1546,54433140.00,124434,28.55,1.70,1.35
11-October-2017,127.50,127.50,122.65,124.45,125.262387011111486541,799083,2826,100095044.00,131728,16.48,4.85,-3.05
10-October-2017,123.20,126.90,123.20,126.35,125.961553795582170003,1003298,3082,126376975.00,406572,40.52,3.70,3.15
9-October-2017,125.40,125.50,123.10,124.10,124.426815380366310898,528622,2083,65774752.00,176076,33.31,2.40,-1.30
6-October-2017,123.05,125.20,122.75,124.85,124.095638974929687123,891373,3245,110615502.00,342152,38.38,2.45,1.80
5-October-2017,123.90,124.90,122.00,122.55,122.998832680349927545,521708,2839,64169475.00,128832,24.69,2.90,-1.35
4-October-2017,123.20,124.00,121.30,122.60,122.287415751748786052,556243,2597,68021519.00,132772,23.87,2.70,-0.60
3-October-2017,125.35,126.15,121.30,122.30,123.868889911888151495,1518411,5911,188083885.00,373283,24.58,4.85,-3.05
29-September-2017,118.00,123.80,118.00,123.05,121.519176320216086006,2970669,9169,360993250.00,1221352,41.11,5.80,5.05
