Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-April-2018,17.20,17.20,16.05,17.00,16.930799773114010209,1763,17,29849.00,1753,99.43,1.15,-0.20
27-April-2018,15.80,16.60,15.65,16.00,15.759416355615880556,2947,14,46443.00,2927,99.32,0.95,0.20
25-April-2018,17.05,18.95,16.85,16.85,16.906389692348146200,3803,13,64295.00,3803,100.00,2.10,-0.20
24-April-2018,19.00,19.00,17.05,18.50,17.175115207373271889,2170,4,37270.00,2170,100.00,1.95,-0.50
23-April-2018,19.05,19.05,18.70,18.70,18.849230769230769230,650,4,12252.00,650,100.00,0.35,-0.35
20-April-2018,17.15,19.45,17.15,18.00,17.952710495963091118,867,10,15565.00,767,88.47,2.30,0.85
19-April-2018,18.25,19.50,18.25,19.00,18.844036697247706422,109,5,2054.00,109,100.00,1.25,0.75
18-April-2018,18.05,19.90,18.05,18.25,18.254637436762225969,1186,7,21650.00,693,58.43,1.85,0.20
17-April-2018,18.20,20.00,18.20,18.85,19.946700507614213197,394,3,7859.00,387,98.22,1.80,0.65
16-April-2018,17.50,20.30,17.50,19.90,19.322140608604407135,953,13,18414.00,902,94.65,2.80,2.40
13-April-2018,18.50,20.00,18.25,18.80,18.500000000000000000,236,5,4366.00,235,99.58,1.75,0.30
12-April-2018,21.00,21.00,18.70,18.75,20.873659673659673659,2145,7,44774.00,2100,97.90,2.30,-2.25
11-April-2018,20.00,20.00,20.00,20.00,20.000000000000000000,80,1,1600.00,80,100.00,0.00,0.00
9-April-2018,22.00,22.50,19.55,20.90,20.758139534883720930,215,6,4463.00,215,100.00,2.95,-1.10
6-April-2018,20.50,21.40,20.25,20.95,20.330180567497850386,1163,8,23644.00,1053,90.54,1.15,0.45
5-April-2018,23.00,23.00,22.50,22.50,22.884615384615384615,130,3,2975.00,130,100.00,0.50,-0.50
4-April-2018,23.70,23.70,23.60,23.60,23.613953488372093023,215,2,5077.00,215,100.00,0.10,-0.10
3-April-2018,22.85,23.90,22.85,23.70,23.111464968152866242,628,11,14514.00,628,100.00,1.05,0.85
2-April-2018,21.90,22.85,20.90,22.80,22.487106017191977077,1047,9,23544.00,977,93.31,1.95,0.90
28-March-2018,20.90,22.75,20.65,21.90,21.148490348127371720,6061,23,128181.00,5961,98.35,2.10,1.00
27-March-2018,20.45,22.45,20.40,21.70,21.675438596491228070,2052,7,44478.00,2052,100.00,2.05,1.25
23-March-2018,19.60,21.45,19.50,21.45,19.503353454057679409,2982,7,58159.00,2982,100.00,1.95,1.85
22-March-2018,20.25,20.50,20.25,20.50,20.333333333333333333,30,2,610.00,20,66.67,0.25,0.25
21-March-2018,20.90,21.50,20.90,21.20,20.902742539567476138,24831,16,519036.00,24831,100.00,0.60,0.30
20-March-2018,21.95,22.00,20.15,21.95,21.863636363636363636,110,8,2405.00,53,48.18,1.85,0.00
19-March-2018,22.70,22.70,21.20,21.20,21.892792792792792792,1110,9,24301.00,1050,94.59,1.50,-1.50
16-March-2018,21.20,22.05,20.25,22.05,21.868725868725868725,259,6,5664.00,258,99.61,1.80,0.85
15-March-2018,19.55,21.00,19.55,21.00,20.196204863669859985,5428,21,109625.00,5069,93.39,1.45,1.45
14-March-2018,19.75,21.30,19.75,20.15,21.204545454545454545,2288,5,48516.00,2188,95.63,1.55,0.40
13-March-2018,20.20,21.75,20.20,20.35,20.967676767676767676,495,8,10379.00,395,79.80,1.55,0.15
12-March-2018,20.25,21.20,19.30,20.95,20.594594594594594594,370,6,7620.00,158,42.70,1.90,0.70
9-March-2018,20.25,20.25,20.25,20.25,20.250000000000000000,12,2,243.00,6,50.00,0.00,0.00
8-March-2018,21.35,22.80,21.20,21.20,21.364666666666666666,1500,6,32047.00,1500,100.00,1.60,-0.15
6-March-2018,21.25,22.25,20.25,22.25,22.015819209039548022,885,9,19484.00,794,89.72,2.00,1.00
5-March-2018,21.55,22.25,21.25,21.25,21.437626628075253256,6910,7,148134.00,6910,100.00,1.00,-0.30
1-March-2018,23.00,23.00,21.05,22.35,22.470588235294117647,884,20,19864.00,814,92.08,1.95,-0.65
28-February-2018,22.05,22.05,20.65,22.05,21.945659844742413549,2834,13,62194.00,2734,96.47,1.40,0.00
27-February-2018,20.10,21.00,20.10,21.00,20.974165091367359798,3174,9,66572.00,3174,100.00,0.90,0.90
26-February-2018,19.80,21.55,19.80,20.00,19.894736842105263157,3705,10,73710.00,3505,94.60,1.75,0.20
23-February-2018,21.70,21.70,20.80,20.80,20.830000000000000000,300,5,6249.00,300,100.00,0.90,-0.90
22-February-2018,21.85,22.95,21.85,21.85,21.896226415094339622,106,4,2321.00,105,99.06,1.10,0.00
21-February-2018,22.10,22.95,22.10,22.95,22.923423423423423423,3330,7,76335.00,3330,100.00,0.85,0.85
20-February-2018,21.05,22.25,21.00,22.10,21.192825112107623318,3122,6,66164.00,3122,100.00,1.25,1.05
19-February-2018,21.20,22.00,21.20,21.20,21.328000000000000000,1250,4,26660.00,1109,88.72,0.80,0.00
16-February-2018,22.30,22.30,22.30,22.30,22.300000000000000000,100,2,2230.00,100,100.00,0.00,0.00
15-February-2018,23.25,23.50,22.30,22.30,22.523590437528191249,11085,22,249674.00,8917,80.44,1.20,-0.95
14-February-2018,22.50,23.25,22.30,23.25,22.524752475247524752,303,4,6825.00,303,100.00,0.95,0.75
12-February-2018,21.30,22.30,20.35,22.30,20.675153374233128834,3260,13,67401.00,3140,96.32,1.95,1.00
9-February-2018,22.00,22.00,21.25,21.30,21.370610131089173005,6179,19,132049.00,5964,96.52,0.75,-0.70
8-February-2018,22.50,22.60,22.35,22.35,22.475000000000000000,1360,10,30566.00,1360,100.00,0.25,-0.15
7-February-2018,23.35,23.50,22.10,23.50,23.407874015748031496,635,9,14864.00,633,99.69,1.40,0.15
6-February-2018,22.40,23.95,22.40,22.40,22.448757763975155279,644,10,14457.00,644,100.00,1.55,0.00
5-February-2018,21.40,23.55,21.35,23.55,22.514426460239268121,4263,16,95979.00,2750,64.51,2.20,2.15
2-February-2018,22.80,24.70,22.45,22.45,22.785588752196836555,1707,18,38895.00,1707,100.00,2.25,-0.35
1-February-2018,24.75,24.75,23.60,23.60,24.157575757575757575,330,7,7972.00,319,96.67,1.15,-1.15
31-January-2018,23.35,24.95,23.35,23.60,24.038422305338320299,2941,27,70697.00,2377,80.82,1.60,0.25
30-January-2018,24.55,24.55,24.55,24.55,24.000000000000000000,1,1,24.00,1,100.00,0.00,0.00
29-January-2018,27.00,27.80,25.70,25.75,26.367200000000000000,2500,20,65918.00,2200,88.00,2.10,-1.25
25-January-2018,29.15,29.15,27.00,27.00,27.471655328798185941,441,5,12115.00,221,50.11,2.15,-2.15
24-January-2018,28.00,28.40,27.00,28.25,28.024597116200169635,1179,9,33041.00,1081,91.69,1.40,0.25
23-January-2018,27.45,28.85,27.40,27.40,28.025547445255474452,1370,12,38395.00,1370,100.00,1.45,-0.05
22-January-2018,27.95,28.85,27.10,28.80,28.671401151631477927,2605,15,74689.00,2505,96.16,1.75,0.85
19-January-2018,28.40,28.50,26.35,27.50,27.335797905113986444,1623,16,44366.00,1336,82.32,2.15,-0.90
18-January-2018,28.55,28.55,27.35,27.35,28.089077412513255567,1886,14,52976.00,1466,77.73,1.20,-1.20
17-January-2018,30.90,30.90,28.55,28.75,29.532775453277545327,2868,25,84700.00,2667,92.99,2.35,-2.15
16-January-2018,31.20,31.20,28.50,30.05,29.232068816139612599,16159,68,472361.00,11663,72.18,2.70,-1.15
15-January-2018,26.95,29.75,26.95,29.75,28.395086705202312138,24220,95,687729.00,17647,72.86,2.80,2.80
12-January-2018,28.35,28.35,28.35,28.35,28.349361382419233658,1331,7,37733.00,1331,100.00,0.00,0.00
11-January-2018,29.80,29.80,29.80,29.80,29.799373040752351097,319,4,9506.00,319,100.00,0.00,0.00
