Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-November-2017,1197.95,1214.95,1184.40,1188.95,1200.767340726244835833,13797,1118,16566987.00,5055,36.64,30.55,-9.00
7-November-2017,1233.60,1247.25,1172.00,1192.65,1200.655239090671544290,19135,1219,22974538.00,4535,23.70,75.25,-40.95
6-November-2017,1259.50,1260.35,1231.25,1241.55,1243.685668406262545162,19928,940,24784168.00,5947,29.84,29.10,-17.95
3-November-2017,1267.90,1269.10,1229.00,1240.15,1246.506400140277047168,22812,1079,28435304.00,5870,25.73,40.10,-27.75
2-November-2017,1210.00,1267.80,1210.00,1249.95,1249.062831908940365837,52537,2577,65622014.00,12328,23.47,57.80,39.95
1-November-2017,1220.00,1245.05,1205.00,1208.90,1224.456914969377581541,35105,1566,42984560.00,10072,28.69,40.05,-11.10
31-October-2017,1245.00,1281.80,1211.35,1220.65,1243.857134899680269153,89763,4862,111652348.00,19133,21.32,70.45,-24.35
30-October-2017,1215.10,1244.00,1205.00,1233.20,1226.230786308226366351,49548,2150,60757283.00,11781,23.78,39.00,18.10
27-October-2017,1173.00,1226.90,1173.00,1197.00,1201.370746634026927784,40850,2134,49075995.00,7222,17.68,53.90,24.00
26-October-2017,1140.15,1174.80,1137.90,1168.80,1162.717510767859795039,20199,1299,23485731.00,4837,23.95,36.90,28.65
25-October-2017,1157.15,1167.65,1136.00,1140.15,1148.497074222359100708,16235,875,18645850.00,5862,36.11,31.65,-17.00
24-October-2017,1180.00,1180.00,1142.65,1156.00,1154.994935526741137171,27841,1269,32156214.00,13320,47.84,37.35,-24.00
23-October-2017,1199.00,1199.00,1164.00,1173.20,1177.273066629102690519,14198,882,16714923.00,4615,32.50,35.00,-25.80
19-October-2017,1195.00,1210.00,1190.00,1197.40,1200.158149171270718232,2896,216,3475658.00,1204,41.57,20.00,2.40
18-October-2017,1198.00,1204.50,1180.00,1193.70,1194.191537183621616339,10233,641,12220162.00,4017,39.26,24.50,-4.30
17-October-2017,1216.00,1216.60,1193.00,1198.90,1202.928654398728373173,16357,877,19676304.00,3848,23.53,23.60,-17.10
16-October-2017,1181.00,1216.30,1175.30,1201.20,1196.631033656725356330,16698,940,19981345.00,5220,31.26,41.00,20.20
13-October-2017,1161.00,1188.90,1149.45,1176.10,1174.865937859608745684,13904,1383,16335336.00,4570,32.87,39.45,15.10
12-October-2017,1161.60,1162.35,1151.00,1155.60,1155.427884615384615384,6864,537,7930857.00,1949,28.39,11.35,-6.00
11-October-2017,1181.90,1184.00,1148.05,1154.25,1167.468602594339622641,6784,480,7920107.00,2369,34.92,35.95,-27.65
10-October-2017,1169.50,1183.05,1166.55,1174.60,1175.434965034965034965,5005,335,5883052.00,1057,21.12,16.50,5.10
9-October-2017,1175.00,1190.95,1165.00,1167.40,1175.070729433698438592,8582,638,10084457.00,2305,26.86,25.95,-7.60
6-October-2017,1163.80,1190.00,1156.50,1180.05,1173.317002548065786425,17268,941,20260838.00,5226,30.26,33.50,16.25
5-October-2017,1159.90,1168.00,1151.00,1154.50,1160.045870816111516330,12339,614,14313806.00,1665,13.49,17.00,-5.40
4-October-2017,1131.10,1163.90,1129.50,1149.85,1154.500328361009475560,31977,1188,36917457.00,4496,14.06,34.40,18.75
3-October-2017,1140.00,1149.95,1128.35,1131.10,1138.187113156641802888,12602,696,14343434.00,4215,33.45,21.60,-8.90
29-September-2017,1150.00,1150.55,1127.00,1133.05,1139.459737140569751150,14989,905,17079362.00,4509,30.08,23.55,-16.95
28-September-2017,1148.55,1155.15,1123.10,1141.40,1136.743011260729191274,25398,1263,28870999.00,3067,12.08,32.05,-7.15
27-September-2017,1207.20,1213.00,1140.00,1146.95,1171.609888298846365134,27305,1381,31990808.00,10562,38.68,73.00,-60.25
26-September-2017,1200.00,1209.95,1183.35,1198.50,1196.490471831571939752,24034,1184,28756452.00,4799,19.97,26.60,-1.50
25-September-2017,1214.05,1214.05,1174.55,1189.95,1190.762774089720378193,19884,1191,23677127.00,3453,17.37,39.50,-24.10
22-September-2017,1286.90,1313.85,1197.00,1212.90,1255.963739056763626094,88525,4667,111184190.00,24873,28.10,116.85,-74.00
21-September-2017,1206.55,1267.75,1205.85,1257.30,1245.795980675634417485,55681,2506,69367166.00,11812,21.21,61.90,50.75
20-September-2017,1200.40,1219.50,1190.00,1204.35,1208.555523107249762721,13697,743,16553585.00,3792,27.68,29.50,3.95
19-September-2017,1214.40,1242.35,1191.05,1200.25,1215.042094455852156057,14610,884,17751765.00,4753,32.53,51.30,-14.15
18-September-2017,1225.00,1225.00,1205.10,1210.70,1212.502241673783091374,18736,869,22717442.00,7960,42.49,19.90,-14.30
15-September-2017,1232.35,1232.35,1209.25,1214.55,1216.254730878186968838,8825,568,10733448.00,2368,26.83,23.10,-17.80
14-September-2017,1238.75,1250.00,1215.15,1232.35,1236.683072563755081926,32468,1616,40152626.00,8439,25.99,34.85,-6.40
13-September-2017,1193.50,1247.90,1185.00,1199.55,1219.933148276659727041,38907,2205,47463939.00,7891,20.28,62.90,6.05
12-September-2017,1179.90,1201.20,1173.50,1189.85,1190.016915422885572139,7035,483,8371769.00,2452,34.85,27.70,9.95
11-September-2017,1201.25,1204.50,1170.00,1179.15,1196.616366994490662541,63347,805,75802057.00,56416,89.06,34.50,-22.10
8-September-2017,1206.00,1214.00,1190.00,1192.25,1197.454745389950938927,5911,488,7078155.00,2390,40.43,24.00,-13.75
7-September-2017,1208.85,1215.75,1195.25,1205.60,1207.334449612403100775,16125,917,19468268.00,7567,46.93,20.50,-3.25
6-September-2017,1198.00,1210.00,1190.15,1199.05,1197.331411654721096914,12836,660,15368946.00,5918,46.10,19.85,1.05
5-September-2017,1200.00,1212.85,1194.60,1198.25,1201.992268728339109570,3751,260,4508673.00,1283,34.20,18.25,-1.75
4-September-2017,1211.10,1215.65,1181.65,1193.85,1198.016529453060182526,15669,977,18771721.00,4677,29.85,34.00,-17.25
1-September-2017,1183.50,1215.00,1183.50,1200.95,1203.455239711497666525,11785,582,14182720.00,5102,43.29,31.50,17.45
31-August-2017,1197.00,1225.05,1188.00,1194.50,1201.927055521325391935,29214,1459,35113097.00,5510,18.86,37.05,-2.50
30-August-2017,1200.00,1213.95,1188.75,1192.95,1201.441313660161827701,10505,665,12621141.00,2746,26.14,25.20,-7.05
29-August-2017,1228.35,1228.35,1190.25,1196.50,1206.024008450974743109,10413,828,12558328.00,3509,33.70,38.10,-31.85
28-August-2017,1236.80,1249.00,1213.00,1233.40,1228.099525147785638143,10319,823,12672759.00,2422,23.47,36.00,-3.40
24-August-2017,1191.25,1241.30,1174.80,1232.90,1220.816234352819718673,15498,1066,18920210.00,2261,14.59,66.50,41.65
23-August-2017,1156.65,1195.95,1155.85,1191.25,1181.186217884883489344,15063,1084,17792208.00,3979,26.42,40.10,34.60
22-August-2017,1159.80,1169.85,1106.00,1150.75,1150.148196972274196291,23516,1809,27046885.00,4035,17.16,63.85,-9.05
21-August-2017,1210.10,1216.00,1140.00,1160.40,1166.761487692499273587,24091,1746,28108451.00,6486,26.92,76.00,-49.70
18-August-2017,1218.00,1225.60,1200.00,1206.15,1210.473082420200095283,10495,732,12703915.00,2986,28.45,25.60,-11.85
17-August-2017,1246.05,1255.00,1208.90,1213.55,1224.373050442602220036,14234,915,17427726.00,3219,22.61,46.10,-32.50
16-August-2017,1245.00,1262.60,1227.00,1251.20,1248.546382776634478391,12634,1225,15774135.00,5228,41.38,35.60,6.20
14-August-2017,1254.00,1254.00,1213.80,1235.35,1233.290279627163781624,13518,995,16671618.00,3075,22.75,40.20,-18.65
11-August-2017,1202.30,1242.85,1197.95,1224.75,1227.444602146722256719,11273,802,13836983.00,2055,18.23,44.90,22.45
10-August-2017,1215.00,1244.00,1194.45,1214.60,1220.224619399739016963,34485,2354,42079446.00,5226,15.15,49.55,-0.40
9-August-2017,1296.70,1314.50,1161.65,1215.80,1230.085593804935579340,89878,6808,110557633.00,10088,11.22,152.85,-80.90
8-August-2017,1338.30,1342.45,1269.00,1296.70,1320.323495566235700263,14773,1388,19505139.00,3142,21.27,73.45,-41.60
7-August-2017,1340.00,1359.90,1329.35,1338.35,1346.698130008904719501,7861,555,10586394.00,2933,37.31,30.55,-1.65
4-August-2017,1336.00,1345.00,1322.00,1336.00,1335.613111342351716961,9610,720,12835242.00,3091,32.16,23.00,0.00
3-August-2017,1370.00,1374.00,1330.00,1335.75,1348.387221872121770323,20629,2691,27815880.00,6555,31.78,44.00,-34.25
2-August-2017,1388.00,1402.60,1366.30,1370.25,1381.792306567207839695,20511,2145,28341942.00,13001,63.39,36.30,-17.75
1-August-2017,1397.60,1412.40,1381.05,1387.15,1396.847368421052631578,24130,3983,33705927.00,10520,43.60,31.35,-10.45
